batch,tuned,dseed,mseed,dataset,model,best_params,mode,dataset_type,seed,data_seed,total_epochs_trained,best_epoch,n_parameters,train_time_s,inference_time_s,best_valid_ndcg@10,recall@10,recall@20,ndcg@10,ndcg@20,mrr@10,mrr@20,precision@10,precision@20,hit@10,hit@20
ABLATION_BATCH_SYNTH,False,2,123,contrarian_u2000_i10000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,123.0,2.0,15.0,4.0,768129.0,9.1883282661438,0.0855331420898437,0.0112,0.0099,0.0177,0.0109,0.0139,0.0281,0.0324,0.0086,0.008,0.082,0.1475
ABLATION_BATCH_SYNTH,False,3,1,contrarian_u2000_i10000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,1.0,3.0,15.0,4.0,768129.0,9.888532638549805,0.095400333404541,0.0105,0.0101,0.0183,0.0109,0.014,0.0267,0.0312,0.0092,0.0083,0.087,0.153
ABLATION_BATCH_SYNTH,False,3,12,contrarian_u2000_i10000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,12.0,3.0,16.0,5.0,768129.0,11.565765857696531,0.0914483070373535,0.0108,0.0089,0.0154,0.0098,0.0123,0.0256,0.0294,0.0082,0.0073,0.0775,0.1325
ABLATION_BATCH_SYNTH,False,3,123,contrarian_u2000_i10000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,123.0,3.0,16.0,4.0,768129.0,11.70052409172058,5.87784481048584,0.0111,0.0089,0.0174,0.0103,0.0136,0.0276,0.0319,0.0078,0.0075,0.0765,0.14
ABLATION_BATCH_SYNTH,False,1,1,contrarian_u2000_i10000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,1.0,1.0,14.0,3.0,768128.0,8.315999269485474,0.0897440910339355,0.0109,0.0091,0.0149,0.0102,0.0124,0.0276,0.0309,0.0078,0.0066,0.0765,0.1255
ABLATION_BATCH_SYNTH,False,1,12,contrarian_u2000_i10000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,12.0,1.0,14.0,3.0,768128.0,8.559602737426758,0.1201999187469482,0.0106,0.0101,0.0173,0.0109,0.0138,0.0286,0.0327,0.0086,0.0077,0.082,0.143
ABLATION_BATCH_SYNTH,False,1,123,contrarian_u2000_i10000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,123.0,1.0,15.0,4.0,768128.0,9.57513689994812,2.0714428424835205,0.0098,0.0107,0.0179,0.0117,0.0143,0.0307,0.0345,0.0092,0.0079,0.0915,0.147
ABLATION_BATCH_SYNTH,False,2,1,contrarian_u2000_i10000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,1.0,2.0,14.0,3.0,768128.0,9.886132001876833,2.0763425827026367,0.0097,0.0078,0.0147,0.0087,0.0116,0.0228,0.0272,0.0069,0.0069,0.0665,0.1305
ABLATION_BATCH_SYNTH,False,2,12,contrarian_u2000_i10000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,12.0,2.0,14.0,3.0,768128.0,8.421623229980469,0.0883870124816894,0.0104,0.0089,0.0159,0.0101,0.0128,0.0277,0.0322,0.0079,0.0074,0.077,0.142
ABLATION_BATCH_SYNTH,False,2,123,contrarian_u2000_i10000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,123.0,2.0,15.0,4.0,768128.0,9.129679441452026,0.7687740325927734,0.0101,0.0095,0.0178,0.0108,0.014,0.0291,0.0339,0.0087,0.0083,0.0845,0.155
ABLATION_BATCH_SYNTH,False,3,1,contrarian_u2000_i10000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,1.0,3.0,15.0,4.0,768128.0,9.49201488494873,0.4633152484893799,0.0098,0.01,0.0156,0.011,0.0131,0.0291,0.0324,0.0088,0.0072,0.0845,0.134
ABLATION_BATCH_SYNTH,False,3,12,contrarian_u2000_i10000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,12.0,3.0,15.0,4.0,768128.0,9.5016667842865,0.4038963317871094,0.009,0.0077,0.0155,0.009,0.0122,0.0241,0.0282,0.0074,0.0072,0.0725,0.134
ABLATION_BATCH_SYNTH,False,3,123,contrarian_u2000_i10000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,123.0,3.0,15.0,4.0,768128.0,8.860331535339355,0.0880298614501953,0.0106,0.0097,0.0173,0.0102,0.0131,0.0252,0.0296,0.009,0.0081,0.0865,0.1525
ABLATION_BATCH_SYNTH,False,1,1,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNFixed,,,synth,1.0,1.0,13.0,2.0,768132.0,7.372724533081055,0.0877137184143066,0.0079,0.0056,0.0101,0.0062,0.0081,0.016,0.0189,0.0048,0.0049,0.047,0.091
ABLATION_BATCH_SYNTH,False,1,12,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNFixed,,,synth,12.0,1.0,13.0,2.0,768132.0,8.033857345581055,0.095261812210083,0.0062,0.0046,0.0097,0.0054,0.0073,0.0144,0.0174,0.0044,0.0045,0.043,0.0875
ABLATION_BATCH_SYNTH,False,1,123,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNFixed,,,synth,123.0,1.0,13.0,2.0,768132.0,7.540654182434082,0.0883030891418457,0.0062,0.0064,0.0108,0.0065,0.0082,0.0165,0.0192,0.0052,0.0047,0.0525,0.092
ABLATION_BATCH_SYNTH,False,2,1,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNFixed,,,synth,1.0,2.0,13.0,2.0,768132.0,7.751203536987305,0.0878946781158447,0.0067,0.0062,0.0111,0.0071,0.0089,0.02,0.0227,0.0053,0.0049,0.053,0.0935
ABLATION_BATCH_SYNTH,False,2,12,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNFixed,,,synth,12.0,2.0,13.0,2.0,768132.0,7.833993434906006,0.0965070724487304,0.0057,0.0053,0.0093,0.0053,0.0068,0.0134,0.0156,0.0045,0.0041,0.044,0.0765
ABLATION_BATCH_SYNTH,False,2,123,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNFixed,,,synth,123.0,2.0,13.0,2.0,768132.0,7.591244220733643,0.0879802703857421,0.0066,0.0043,0.0098,0.0052,0.0072,0.0142,0.0169,0.0045,0.0045,0.0455,0.086
ABLATION_BATCH_SYNTH,False,3,1,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNFixed,,,synth,1.0,3.0,13.0,2.0,768132.0,8.903241157531738,6.128209829330444,0.0063,0.0056,0.0103,0.0064,0.0082,0.0173,0.0199,0.0051,0.0047,0.0505,0.0895
ABLATION_BATCH_SYNTH,False,3,12,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNFixed,,,synth,12.0,3.0,13.0,2.0,768132.0,9.010413885116575,3.353400230407715,0.0056,0.0064,0.0116,0.0069,0.0091,0.0185,0.0217,0.006,0.0057,0.059,0.106
ABLATION_BATCH_SYNTH,False,3,123,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNFixed,,,synth,123.0,3.0,12.0,1.0,768132.0,7.347551584243774,5.0713791847229,0.0065,0.0052,0.0097,0.0059,0.0076,0.016,0.0188,0.0049,0.0046,0.049,0.09
ABLATION_BATCH_SYNTH,False,1,1,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNGlobal,,,synth,1.0,1.0,13.0,2.0,768129.0,7.428876161575317,0.0914742946624755,0.0084,0.0067,0.0123,0.007,0.0093,0.0176,0.0208,0.006,0.0055,0.0575,0.104
ABLATION_BATCH_SYNTH,False,1,12,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNGlobal,,,synth,12.0,1.0,13.0,2.0,768129.0,7.336273431777954,0.0912270545959472,0.0074,0.0056,0.0107,0.0067,0.0088,0.0184,0.0214,0.0049,0.0048,0.0475,0.092
ABLATION_BATCH_SYNTH,False,1,123,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNGlobal,,,synth,123.0,1.0,13.0,2.0,768129.0,7.530564069747925,0.0864226818084716,0.0086,0.0065,0.0118,0.0065,0.0089,0.0163,0.0196,0.0055,0.0054,0.055,0.104
ABLATION_BATCH_SYNTH,False,2,1,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNGlobal,,,synth,1.0,2.0,12.0,1.0,768129.0,6.861209392547607,0.0653192996978759,0.0064,0.006,0.0105,0.0069,0.0086,0.0194,0.0219,0.0052,0.0046,0.0515,0.0885
ABLATION_BATCH_SYNTH,False,2,12,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNGlobal,,,synth,12.0,2.0,13.0,2.0,768129.0,7.143007278442383,0.0875201225280761,0.0076,0.0065,0.0108,0.0078,0.0095,0.0219,0.0247,0.0056,0.0051,0.056,0.096
ABLATION_BATCH_SYNTH,False,2,123,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNGlobal,,,synth,123.0,2.0,13.0,2.0,768129.0,7.618595600128174,0.0868330001831054,0.0078,0.0071,0.0115,0.0075,0.0093,0.0194,0.0227,0.0065,0.0057,0.063,0.1085
ABLATION_BATCH_SYNTH,False,3,1,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNGlobal,,,synth,1.0,3.0,13.0,2.0,768129.0,8.182121515274048,0.0924351215362548,0.0083,0.0068,0.012,0.0076,0.0096,0.0197,0.0227,0.0063,0.0056,0.062,0.1065
ABLATION_BATCH_SYNTH,False,3,12,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNGlobal,,,synth,12.0,3.0,13.0,2.0,768129.0,8.80534029006958,3.200490474700928,0.0076,0.0062,0.0119,0.0068,0.0092,0.0182,0.0214,0.0059,0.0057,0.059,0.106
ABLATION_BATCH_SYNTH,False,3,123,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNGlobal,,,synth,123.0,3.0,14.0,3.0,768129.0,10.304409503936768,5.9089460372924805,0.0084,0.0064,0.0127,0.0077,0.0102,0.0215,0.025,0.0058,0.0059,0.058,0.111
ABLATION_BATCH_SYNTH,False,1,1,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNUniform,,,synth,1.0,1.0,12.0,1.0,768132.0,7.122716903686523,0.0901377201080322,0.0054,0.0071,0.0118,0.0082,0.01,0.0224,0.025,0.006,0.0052,0.059,0.097
ABLATION_BATCH_SYNTH,False,1,12,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNUniform,,,synth,12.0,1.0,12.0,1.0,768132.0,6.591886758804321,0.0597515106201171,0.0067,0.0069,0.0123,0.0072,0.0093,0.0183,0.0211,0.0063,0.0054,0.0605,0.1025
ABLATION_BATCH_SYNTH,False,1,123,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNUniform,,,synth,123.0,1.0,12.0,1.0,768132.0,6.813454866409302,0.0861196517944336,0.0064,0.0062,0.0104,0.0063,0.008,0.0159,0.0183,0.0051,0.0045,0.05,0.0855
ABLATION_BATCH_SYNTH,False,2,1,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNUniform,,,synth,1.0,2.0,12.0,1.0,768132.0,6.743926286697388,0.0857341289520263,0.007,0.0043,0.0086,0.0053,0.0069,0.0151,0.0173,0.0045,0.0041,0.0425,0.0775
ABLATION_BATCH_SYNTH,False,2,12,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNUniform,,,synth,12.0,2.0,13.0,2.0,768132.0,7.47726035118103,0.0905783176422119,0.0061,0.0054,0.0122,0.0062,0.009,0.0163,0.0199,0.0051,0.0055,0.048,0.1015
ABLATION_BATCH_SYNTH,False,2,123,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNUniform,,,synth,123.0,2.0,12.0,1.0,768132.0,8.332473278045654,3.5251948833465576,0.0064,0.0063,0.0105,0.0071,0.0087,0.0189,0.0213,0.0051,0.0044,0.0505,0.0875
ABLATION_BATCH_SYNTH,False,3,1,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNUniform,,,synth,1.0,3.0,13.0,2.0,768132.0,7.459470272064209,0.0861632823944091,0.0061,0.0066,0.0106,0.0076,0.0091,0.0207,0.0232,0.0061,0.0053,0.06,0.0975
ABLATION_BATCH_SYNTH,False,3,12,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNUniform,,,synth,12.0,3.0,13.0,2.0,768132.0,9.087733268737791,3.344311475753784,0.0071,0.0051,0.0095,0.0049,0.0068,0.0112,0.0141,0.0045,0.0045,0.045,0.0865
ABLATION_BATCH_SYNTH,False,3,123,contrarian_u2000_i10000_sp0.01_ns0.1,HAGNUniform,,,synth,123.0,3.0,13.0,2.0,768132.0,7.475756883621216,3.6089136600494394,0.0071,0.0074,0.0122,0.0078,0.0096,0.0198,0.0225,0.0065,0.0055,0.06,0.101
ABLATION_BATCH_SYNTH,False,1,1,contrarian_u2000_i2000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,1.0,1.0,34.0,23.0,256129.0,6.927392959594727,0.0664975643157959,0.0994,0.1622,0.2239,0.1053,0.1225,0.1032,0.1089,0.0233,0.0165,0.2275,0.312
ABLATION_BATCH_SYNTH,False,1,12,contrarian_u2000_i2000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,12.0,1.0,33.0,22.0,256129.0,7.432015657424927,0.0656368732452392,0.094,0.1617,0.2291,0.102,0.1209,0.0988,0.1052,0.0231,0.0168,0.2245,0.317
ABLATION_BATCH_SYNTH,False,1,123,contrarian_u2000_i2000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,123.0,1.0,32.0,21.0,256129.0,14.22150182723999,0.0636148452758789,0.1004,0.1498,0.221,0.0938,0.1138,0.0905,0.0975,0.0207,0.016,0.2025,0.305
ABLATION_BATCH_SYNTH,False,2,1,contrarian_u2000_i2000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,1.0,2.0,40.0,29.0,256129.0,7.311110496520996,0.0648362636566162,0.0981,0.1617,0.2322,0.0985,0.1183,0.0924,0.0991,0.0227,0.0167,0.223,0.319
ABLATION_BATCH_SYNTH,False,2,12,contrarian_u2000_i2000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,12.0,2.0,39.0,28.0,256129.0,13.889509201049805,1.656092882156372,0.0915,0.1638,0.2265,0.0991,0.1168,0.0954,0.1017,0.0227,0.0164,0.222,0.3145
ABLATION_BATCH_SYNTH,False,2,123,contrarian_u2000_i2000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,123.0,2.0,48.0,37.0,256129.0,11.142985343933104,0.0625221729278564,0.0984,0.1689,0.2334,0.1049,0.1233,0.101,0.1073,0.0241,0.0174,0.2305,0.3245
ABLATION_BATCH_SYNTH,False,3,1,contrarian_u2000_i2000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,1.0,3.0,38.0,27.0,256129.0,10.995636224746704,0.6189329624176025,0.1113,0.1747,0.2344,0.1038,0.1207,0.0969,0.1028,0.0246,0.0171,0.237,0.3225
ABLATION_BATCH_SYNTH,False,3,12,contrarian_u2000_i2000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,12.0,3.0,36.0,25.0,256129.0,12.55423092842102,1.677098035812378,0.0997,0.1778,0.2534,0.113,0.1342,0.1075,0.1149,0.0245,0.0181,0.2385,0.346
ABLATION_BATCH_SYNTH,False,3,123,contrarian_u2000_i2000_sp0.01_ns0.1,ASLGCNSymmetric,,,synth,123.0,3.0,41.0,30.0,256129.0,12.015347242355348,0.0635251998901367,0.1112,0.1617,0.2338,0.1057,0.1259,0.1049,0.1116,0.0229,0.017,0.221,0.317
ABLATION_BATCH_SYNTH,False,1,1,contrarian_u2000_i2000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,1.0,1.0,27.0,16.0,256128.0,4.713024854660034,0.0637238025665283,0.0782,0.1345,0.1931,0.0853,0.1018,0.0824,0.0882,0.0189,0.0141,0.182,0.268
ABLATION_BATCH_SYNTH,False,1,12,contrarian_u2000_i2000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,12.0,1.0,24.0,13.0,256128.0,4.422746658325195,0.0633883476257324,0.0854,0.1318,0.1964,0.08,0.0982,0.0732,0.0797,0.0178,0.0137,0.173,0.2665
ABLATION_BATCH_SYNTH,False,1,123,contrarian_u2000_i2000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,123.0,1.0,24.0,13.0,256128.0,4.414907217025757,0.0642375946044921,0.0849,0.1294,0.1952,0.0775,0.0954,0.0725,0.0785,0.0176,0.0137,0.173,0.265
ABLATION_BATCH_SYNTH,False,2,1,contrarian_u2000_i2000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,1.0,2.0,25.0,14.0,256128.0,4.418380975723267,0.0611793994903564,0.0769,0.1275,0.1879,0.0795,0.0966,0.0762,0.0823,0.018,0.0138,0.1745,0.2615
ABLATION_BATCH_SYNTH,False,2,12,contrarian_u2000_i2000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,12.0,2.0,25.0,14.0,256128.0,4.4253644943237305,0.0622420310974121,0.0869,0.1312,0.1887,0.083,0.099,0.0811,0.0867,0.0187,0.0138,0.1855,0.2695
ABLATION_BATCH_SYNTH,False,2,123,contrarian_u2000_i2000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,123.0,2.0,27.0,16.0,256128.0,4.760286331176758,0.0621318817138671,0.0863,0.1344,0.2015,0.0818,0.1001,0.0781,0.0843,0.0192,0.0145,0.1865,0.2805
ABLATION_BATCH_SYNTH,False,3,1,contrarian_u2000_i2000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,1.0,3.0,30.0,19.0,256128.0,7.265401840209961,0.7602126598358154,0.0886,0.1337,0.1851,0.0837,0.0982,0.0781,0.0832,0.018,0.0131,0.1765,0.2515
ABLATION_BATCH_SYNTH,False,3,12,contrarian_u2000_i2000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,12.0,3.0,26.0,15.0,256128.0,4.607157468795776,0.0624473094940185,0.0888,0.1461,0.2087,0.0934,0.1112,0.0895,0.0957,0.0209,0.0155,0.2005,0.2895
ABLATION_BATCH_SYNTH,False,3,123,contrarian_u2000_i2000_sp0.01_ns0.1,CSGCNNoWarmup,,,synth,123.0,3.0,27.0,16.0,256128.0,4.602240800857544,0.063077688217163,0.0798,0.1308,0.1896,0.0827,0.0992,0.0783,0.0839,0.0178,0.0135,0.175,0.259
ABLATION_BATCH_SYNTH,False,1,1,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNFixed,,,synth,1.0,1.0,25.0,14.0,256132.0,4.808061838150024,0.0656843185424804,0.0583,0.1041,0.1498,0.0598,0.0725,0.0526,0.0572,0.0135,0.0103,0.133,0.2
ABLATION_BATCH_SYNTH,False,1,12,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNFixed,,,synth,12.0,1.0,27.0,16.0,256132.0,8.603348970413208,0.3301324844360351,0.0625,0.0868,0.1337,0.0533,0.0665,0.051,0.0558,0.0123,0.0098,0.1215,0.1905
ABLATION_BATCH_SYNTH,False,1,123,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNFixed,,,synth,123.0,1.0,24.0,13.0,256132.0,6.978018760681152,1.1573989391326904,0.0648,0.0978,0.1431,0.0586,0.0713,0.0557,0.0601,0.0139,0.0105,0.136,0.2025
ABLATION_BATCH_SYNTH,False,2,1,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNFixed,,,synth,1.0,2.0,24.0,13.0,256132.0,4.324650049209595,0.0688672065734863,0.0542,0.0856,0.1334,0.0533,0.0667,0.0528,0.0574,0.0127,0.01,0.125,0.193
ABLATION_BATCH_SYNTH,False,2,12,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNFixed,,,synth,12.0,2.0,25.0,14.0,256132.0,4.510815620422363,0.0623760223388671,0.0638,0.1058,0.1534,0.064,0.0776,0.0597,0.0647,0.0144,0.011,0.1395,0.21
ABLATION_BATCH_SYNTH,False,2,123,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNFixed,,,synth,123.0,2.0,30.0,19.0,256132.0,7.665729761123657,0.2267718315124511,0.0638,0.1015,0.1553,0.0627,0.0774,0.0603,0.0652,0.014,0.011,0.1385,0.214
ABLATION_BATCH_SYNTH,False,3,1,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNFixed,,,synth,1.0,3.0,25.0,14.0,256132.0,4.679118394851685,0.0909795761108398,0.0694,0.1063,0.1574,0.0663,0.0802,0.0623,0.067,0.0141,0.0107,0.139,0.209
ABLATION_BATCH_SYNTH,False,3,12,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNFixed,,,synth,12.0,3.0,26.0,15.0,256132.0,4.874050617218018,0.0637316703796386,0.061,0.1065,0.1451,0.0632,0.0737,0.0567,0.0602,0.0144,0.0099,0.14,0.1915
ABLATION_BATCH_SYNTH,False,3,123,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNFixed,,,synth,123.0,3.0,24.0,13.0,256132.0,4.953768491744995,3.3811793327331543,0.0627,0.0998,0.1506,0.0593,0.0731,0.0539,0.0586,0.0137,0.0105,0.134,0.204
ABLATION_BATCH_SYNTH,False,1,1,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNGlobal,,,synth,1.0,1.0,26.0,15.0,256129.0,5.235719919204712,0.0655744075775146,0.0666,0.1224,0.1765,0.0765,0.0915,0.0714,0.0766,0.0166,0.0124,0.1625,0.2395
ABLATION_BATCH_SYNTH,False,1,12,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNGlobal,,,synth,12.0,1.0,27.0,16.0,256129.0,8.638986349105835,0.3466789722442627,0.0718,0.1178,0.1784,0.07,0.0869,0.0633,0.0692,0.0162,0.0127,0.157,0.243
ABLATION_BATCH_SYNTH,False,1,123,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNGlobal,,,synth,123.0,1.0,24.0,13.0,256129.0,7.694252729415893,1.139723777770996,0.0675,0.1231,0.1748,0.0723,0.0867,0.0656,0.0708,0.0168,0.0124,0.165,0.24
ABLATION_BATCH_SYNTH,False,2,1,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNGlobal,,,synth,1.0,2.0,27.0,16.0,256129.0,4.929916858673096,0.0644905567169189,0.0821,0.1259,0.1851,0.0746,0.0913,0.0687,0.0745,0.0174,0.0133,0.1695,0.255
ABLATION_BATCH_SYNTH,False,2,12,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNGlobal,,,synth,12.0,2.0,30.0,18.0,256129.0,5.278719902038574,0.061711311340332,0.0628,0.1086,0.1589,0.0685,0.0825,0.0661,0.0709,0.0155,0.0116,0.1505,0.2225
ABLATION_BATCH_SYNTH,False,2,123,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNGlobal,,,synth,123.0,2.0,29.0,18.0,256129.0,7.658787727355957,0.2162141799926757,0.0707,0.1161,0.1661,0.071,0.0849,0.0667,0.0714,0.0164,0.0119,0.1605,0.23
ABLATION_BATCH_SYNTH,False,3,1,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNGlobal,,,synth,1.0,3.0,23.0,12.0,256129.0,4.7565882205963135,3.507129192352295,0.0828,0.1261,0.1847,0.0797,0.096,0.0763,0.0819,0.0175,0.0131,0.1715,0.2505
ABLATION_BATCH_SYNTH,False,3,12,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNGlobal,,,synth,12.0,3.0,28.0,17.0,256129.0,5.304784774780273,0.0636014938354492,0.0816,0.1155,0.1732,0.0704,0.0864,0.0659,0.0715,0.0159,0.0124,0.157,0.24
ABLATION_BATCH_SYNTH,False,3,123,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNGlobal,,,synth,123.0,3.0,28.0,17.0,256129.0,7.013259172439575,1.4304118156433103,0.0805,0.1125,0.1742,0.0676,0.0847,0.0636,0.0694,0.0159,0.0125,0.1535,0.2365
ABLATION_BATCH_SYNTH,False,1,1,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNUniform,,,synth,1.0,1.0,19.0,8.0,256132.0,3.714818954467773,0.0658478736877441,0.0523,0.0674,0.1106,0.04,0.0522,0.0379,0.0424,0.0098,0.0084,0.0945,0.1605
ABLATION_BATCH_SYNTH,False,1,12,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNUniform,,,synth,12.0,1.0,21.0,9.0,256132.0,6.736473321914673,0.260573148727417,0.0537,0.0927,0.1321,0.0541,0.0655,0.0494,0.0537,0.0132,0.0099,0.1295,0.191
ABLATION_BATCH_SYNTH,False,1,123,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNUniform,,,synth,123.0,1.0,21.0,10.0,256132.0,6.941967010498047,1.1643221378326416,0.0525,0.0897,0.132,0.0518,0.0637,0.0474,0.0517,0.0128,0.0098,0.1255,0.1885
ABLATION_BATCH_SYNTH,False,2,1,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNUniform,,,synth,1.0,2.0,20.0,9.0,256132.0,3.6714189052581783,0.0630056858062744,0.0471,0.0843,0.1309,0.0505,0.0635,0.0478,0.0523,0.0119,0.0094,0.118,0.184
ABLATION_BATCH_SYNTH,False,2,12,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNUniform,,,synth,12.0,2.0,22.0,9.0,256132.0,4.029237508773804,0.0628135204315185,0.0521,0.088,0.1308,0.0493,0.0612,0.0448,0.0488,0.0124,0.0094,0.1215,0.18
ABLATION_BATCH_SYNTH,False,2,123,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNUniform,,,synth,123.0,2.0,22.0,11.0,256132.0,4.138561248779297,0.0652773380279541,0.0464,0.0754,0.1181,0.0479,0.06,0.0492,0.0538,0.0114,0.0093,0.1095,0.1775
ABLATION_BATCH_SYNTH,False,3,1,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNUniform,,,synth,1.0,3.0,20.0,9.0,256132.0,3.560886144638061,0.0638041496276855,0.0523,0.0856,0.1281,0.0502,0.0625,0.048,0.0526,0.0124,0.0098,0.122,0.189
ABLATION_BATCH_SYNTH,False,3,12,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNUniform,,,synth,12.0,3.0,19.0,8.0,256132.0,3.668964385986328,0.1772286891937255,0.0547,0.0938,0.1386,0.0557,0.0681,0.052,0.0564,0.0133,0.0101,0.1285,0.194
ABLATION_BATCH_SYNTH,False,3,123,contrarian_u2000_i2000_sp0.01_ns0.1,HAGNUniform,,,synth,123.0,3.0,21.0,10.0,256132.0,8.347193002700806,2.1006064414978027,0.0562,0.0829,0.1323,0.0482,0.0619,0.0445,0.0492,0.0117,0.0095,0.115,0.1825
ABLATION_BATCH_SYNTH,False,1,1,contrarian_u2000_i2000_sp0.02_ns0.1,ASLGCNSymmetric,,,synth,1.0,1.0,23.0,12.0,256129.0,6.653575897216797,0.148494005203247,0.0302,0.0344,0.0588,0.0242,0.0331,0.0379,0.0433,0.0107,0.0098,0.1035,0.1835
ABLATION_BATCH_SYNTH,False,1,12,contrarian_u2000_i2000_sp0.02_ns0.1,ASLGCNSymmetric,,,synth,12.0,1.0,24.0,13.0,256129.0,7.818045616149902,0.0673451423645019,0.0259,0.0351,0.0571,0.0259,0.0336,0.0424,0.0467,0.0117,0.0095,0.113,0.179
ABLATION_BATCH_SYNTH,False,1,123,contrarian_u2000_i2000_sp0.02_ns0.1,ASLGCNSymmetric,,,synth,123.0,1.0,21.0,10.0,256129.0,6.016232252120972,0.064208984375,0.0233,0.0343,0.0558,0.0241,0.0318,0.0356,0.0402,0.0107,0.0092,0.102,0.1725
ABLATION_BATCH_SYNTH,False,2,1,contrarian_u2000_i2000_sp0.02_ns0.1,ASLGCNSymmetric,,,synth,1.0,2.0,23.0,12.0,256129.0,7.725077867507935,0.168220043182373,0.0291,0.0388,0.0651,0.025,0.0341,0.035,0.0398,0.0119,0.0102,0.1125,0.1835
